BatchId,AccountId,SubscriptionId,CustomerId,ProviderId,ProductId,ProductCategory,ChannelId,Amount,Value,PricingStrategy,Date,Hour,Day,Month,MargeBrute,TauxRentabilité
BatchId_54408,AccountId_3260,SubscriptionId_3594,CustomerId_3688,ProviderId_5,ProductId_15,financial_services,ChannelId_3,10000.0,10000,2,2019-02-14,17,14,2,0.0,0.0
BatchId_1185,AccountId_4841,SubscriptionId_3829,CustomerId_1281,ProviderId_4,ProductId_6,financial_services,ChannelId_3,-5000.0,5000,2,2019-02-14,17,14,2,-10000.0,-2.0
BatchId_73999,AccountId_4840,SubscriptionId_3829,CustomerId_1281,ProviderId_4,ProductId_6,financial_services,ChannelId_2,-500.0,500,2,2019-02-14,17,14,2,-1000.0,-2.0
BatchId_100646,AccountId_4840,SubscriptionId_3829,CustomerId_3600,ProviderId_4,ProductId_6,financial_services,ChannelId_2,-200.0,200,2,2019-02-14,17,14,2,-400.0,-2.0
BatchId_92065,AccountId_4841,SubscriptionId_3829,CustomerId_3600,ProviderId_4,ProductId_6,financial_services,ChannelId_3,-5000.0,5000,2,2019-02-14,17,14,2,-10000.0,-2.0
BatchId_57717,AccountId_932,SubscriptionId_1984,CustomerId_1281,ProviderId_6,ProductId_10,airtime,ChannelId_3,10000.0,10000,2,2019-02-14,17,14,2,0.0,0.0
BatchId_47426,AccountId_3173,SubscriptionId_3446,CustomerId_3600,ProviderId_1,ProductId_10,airtime,ChannelId_3,10000.0,10000,4,2019-02-14,17,14,2,0.0,0.0
BatchId_95293,AccountId_4841,SubscriptionId_3829,CustomerId_1281,ProviderId_4,ProductId_6,financial_services,ChannelId_3,-5000.0,5000,2,2019-02-14,17,14,2,-10000.0,-2.0
BatchId_81185,AccountId_4840,SubscriptionId_3829,CustomerId_1281,ProviderId_4,ProductId_6,financial_services,ChannelId_2,-200.0,200,2,2019-02-14,17,14,2,-400.0,-2.0
BatchId_126562,AccountId_1652,SubscriptionId_3748,CustomerId_2032,ProviderId_6,ProductId_10,airtime,ChannelId_3,2000.0,2000,2,2019-02-14,17,14,2,0.0,0.0
BatchId_77957,AccountId_3329,SubscriptionId_3110,CustomerId_3760,ProviderId_6,ProductId_3,airtime,ChannelId_3,1000.0,1000,2,2019-02-14,17,14,2,0.0,0.0
BatchId_12528,AccountId_4840,SubscriptionId_3829,CustomerId_3760,ProviderId_4,ProductId_6,financial_services,ChannelId_2,-50.0,50,2,2019-02-14,17,14,2,-100.0,-2.0
BatchId_95378,AccountId_1825,SubscriptionId_4080,CustomerId_2216,ProviderId_6,ProductId_3,airtime,ChannelId_3,1000.0,1000,2,2019-02-14,17,14,2,0.0,0.0
BatchId_3329,AccountId_3404,SubscriptionId_2431,CustomerId_3838,ProviderId_6,ProductId_1,airtime,ChannelId_3,4500.0,4500,2,2019-02-14,17,14,2,0.0,0.0
BatchId_81005,AccountId_3260,SubscriptionId_3594,CustomerId_3688,ProviderId_6,ProductId_10,airtime,ChannelId_3,10000.0,10000,2,2019-02-14,17,14,2,0.0,0.0
BatchId_87566,AccountId_4841,SubscriptionId_3829,CustomerId_3688,ProviderId_4,ProductId_6,financial_services,ChannelId_3,-5000.0,5000,2,2019-02-14,17,14,2,-10000.0,-2.0
BatchId_71730,AccountId_4840,SubscriptionId_3829,CustomerId_3688,ProviderId_4,ProductId_6,financial_services,ChannelId_2,-200.0,200,2,2019-02-14,17,14,2,-400.0,-2.0
BatchId_27344,AccountId_4840,SubscriptionId_3829,CustomerId_3838,ProviderId_4,ProductId_6,financial_services,ChannelId_2,-225.0,225,2,2019-02-14,17,14,2,-450.0,-2.0
BatchId_123565,AccountId_932,SubscriptionId_1984,CustomerId_1281,ProviderId_6,ProductId_10,airtime,ChannelId_3,10700.0,10700,2,2019-02-14,17,14,2,0.0,0.0
BatchId_30742,AccountId_3173,SubscriptionId_3446,CustomerId_3600,ProviderId_5,ProductId_10,airtime,ChannelId_3,10000.0,10000,4,2019-02-14,17,14,2,0.0,0.0
BatchId_80379,AccountId_4824,SubscriptionId_822,CustomerId_5293,ProviderId_5,ProductId_15,financial_services,ChannelId_3,10000.0,10000,2,2019-02-14,17,14,2,0.0,0.0
BatchId_112437,AccountId_4383,SubscriptionId_2283,CustomerId_4840,ProviderId_6,ProductId_3,airtime,ChannelId_3,1000.0,1000,2,2019-02-14,17,14,2,0.0,0.0
BatchId_113459,AccountId_4840,SubscriptionId_3829,CustomerId_4840,ProviderId_4,ProductId_6,financial_services,ChannelId_2,-50.0,50,2,2019-02-14,17,14,2,-100.0,-2.0
BatchId_46076,AccountId_4014,SubscriptionId_4460,CustomerId_4464,ProviderId_1,ProductId_15,financial_services,ChannelId_3,50000.0,50000,2,2019-02-14,17,14,2,0.0,0.0
BatchId_2341,AccountId_1825,SubscriptionId_4080,CustomerId_2216,ProviderId_6,ProductId_4,airtime,ChannelId_3,1000.0,1000,2,2019-02-14,17,14,2,0.0,0.0
BatchId_10444,AccountId_3173,SubscriptionId_3446,CustomerId_3600,ProviderId_5,ProductId_10,airtime,ChannelId_3,10000.0,10000,4,2019-02-14,17,14,2,0.0,0.0
BatchId_113383,AccountId_4126,SubscriptionId_898,CustomerId_4578,ProviderId_6,ProductId_10,airtime,ChannelId_3,1000.0,1000,2,2019-02-14,17,14,2,0.0,0.0
BatchId_103716,AccountId_4840,SubscriptionId_3829,CustomerId_3600,ProviderId_4,ProductId_6,financial_services,ChannelId_2,-200.0,200,2,2019-02-14,17,14,2,-400.0,-2.0
BatchId_96018,AccountId_4841,SubscriptionId_3829,CustomerId_3600,ProviderId_4,ProductId_6,financial_services,ChannelId_3,-5000.0,5000,2,2019-02-14,17,14,2,-10000.0,-2.0
BatchId_105305,AccountId_3442,SubscriptionId_653,CustomerId_3877,ProviderId_6,ProductId_19,tv,ChannelId_3,1000.0,1000,2,2019-02-14,17,14,2,0.0,0.0
BatchId_118924,AccountId_4824,SubscriptionId_822,CustomerId_5293,ProviderId_6,ProductId_10,airtime,ChannelId_3,10000.0,10000,2,2019-02-14,17,14,2,0.0,0.0
BatchId_7651,AccountId_4840,SubscriptionId_3829,CustomerId_3877,ProviderId_4,ProductId_6,financial_services,ChannelId_2,-20.0,20,2,2019-02-14,17,14,2,-40.0,-2.0
BatchId_105804,AccountId_4840,SubscriptionId_3829,CustomerId_5293,ProviderId_4,ProductId_6,financial_services,ChannelId_2,-200.0,200,2,2019-02-14,17,14,2,-400.0,-2.0
BatchId_133612,AccountId_4841,SubscriptionId_3829,CustomerId_5293,ProviderId_4,ProductId_6,financial_services,ChannelId_3,-5000.0,5000,2,2019-02-14,17,14,2,-10000.0,-2.0
BatchId_75689,AccountId_3442,SubscriptionId_653,CustomerId_3877,ProviderId_6,ProductId_3,airtime,ChannelId_3,1000.0,1000,2,2019-02-14,17,14,2,0.0,0.0
BatchId_48379,AccountId_3260,SubscriptionId_3594,CustomerId_3688,ProviderId_6,ProductId_10,airtime,ChannelId_3,1000.0,1000,2,2019-02-14,17,14,2,0.0,0.0
BatchId_113313,AccountId_4840,SubscriptionId_3829,CustomerId_3877,ProviderId_4,ProductId_6,financial_services,ChannelId_2,-50.0,50,2,2019-02-14,17,14,2,-100.0,-2.0
BatchId_19680,AccountId_4840,SubscriptionId_3829,CustomerId_3600,ProviderId_4,ProductId_6,financial_services,ChannelId_2,-200.0,200,2,2019-02-14,17,14,2,-400.0,-2.0
BatchId_122382,AccountId_4841,SubscriptionId_3829,CustomerId_3600,ProviderId_4,ProductId_6,financial_services,ChannelId_3,-5000.0,5000,2,2019-02-14,17,14,2,-10000.0,-2.0
BatchId_99167,AccountId_3173,SubscriptionId_3446,CustomerId_3600,ProviderId_5,ProductId_10,airtime,ChannelId_3,10000.0,10000,4,2019-02-14,17,14,2,0.0,0.0
BatchId_87105,AccountId_4600,SubscriptionId_460,CustomerId_5065,ProviderId_6,ProductId_3,airtime,ChannelId_3,5000.0,5000,2,2019-02-14,17,14,2,0.0,0.0
BatchId_115644,AccountId_630,SubscriptionId_4049,CustomerId_969,ProviderId_6,ProductId_1,airtime,ChannelId_3,10000.0,10000,2,2019-02-14,17,14,2,0.0,0.0
BatchId_45075,AccountId_4841,SubscriptionId_3829,CustomerId_969,ProviderId_4,ProductId_6,financial_services,ChannelId_3,-5000.0,5000,2,2019-02-14,17,14,2,-10000.0,-2.0
BatchId_99974,AccountId_4840,SubscriptionId_3829,CustomerId_969,ProviderId_4,ProductId_6,financial_services,ChannelId_2,-500.0,500,2,2019-02-14,17,14,2,-1000.0,-2.0
BatchId_133229,AccountId_2990,SubscriptionId_216,CustomerId_3415,ProviderId_6,ProductId_3,airtime,ChannelId_3,1000.0,1000,2,2019-02-14,17,14,2,0.0,0.0
BatchId_120583,AccountId_4841,SubscriptionId_3829,CustomerId_3600,ProviderId_4,ProductId_6,financial_services,ChannelId_3,-5000.0,5000,2,2019-02-14,17,14,2,-10000.0,-2.0
BatchId_90831,AccountId_4840,SubscriptionId_3829,CustomerId_3600,ProviderId_4,ProductId_6,financial_services,ChannelId_2,-200.0,200,2,2019-02-14,17,14,2,-400.0,-2.0
BatchId_53979,AccountId_3442,SubscriptionId_653,CustomerId_3877,ProviderId_6,ProductId_3,airtime,ChannelId_3,1000.0,1000,2,2019-02-14,17,14,2,0.0,0.0
BatchId_35394,AccountId_4787,SubscriptionId_957,CustomerId_5256,ProviderId_5,ProductId_15,financial_services,ChannelId_3,10000.0,10000,2,2019-02-14,17,14,2,0.0,0.0
BatchId_93262,AccountId_4840,SubscriptionId_3829,CustomerId_3877,ProviderId_4,ProductId_6,financial_services,ChannelId_2,-50.0,50,2,2019-02-14,17,14,2,-100.0,-2.0
BatchId_7932,AccountId_4840,SubscriptionId_3829,CustomerId_3600,ProviderId_4,ProductId_6,financial_services,ChannelId_2,-200.0,200,2,2019-02-14,17,14,2,-400.0,-2.0
BatchId_126802,AccountId_4841,SubscriptionId_3829,CustomerId_3600,ProviderId_4,ProductId_6,financial_services,ChannelId_3,-5000.0,5000,2,2019-02-14,17,14,2,-10000.0,-2.0
BatchId_135757,AccountId_3442,SubscriptionId_653,CustomerId_3877,ProviderId_6,ProductId_10,airtime,ChannelId_3,10000.0,10000,2,2019-02-14,17,14,2,0.0,0.0
BatchId_43918,AccountId_2282,SubscriptionId_3364,CustomerId_2695,ProviderId_5,ProductId_15,financial_services,ChannelId_3,10000.0,10000,2,2019-02-14,17,14,2,0.0,0.0
BatchId_136006,AccountId_4840,SubscriptionId_3829,CustomerId_3600,ProviderId_4,ProductId_6,financial_services,ChannelId_2,-200.0,200,2,2019-02-14,17,14,2,-400.0,-2.0
BatchId_30785,AccountId_4841,SubscriptionId_3829,CustomerId_3600,ProviderId_4,ProductId_6,financial_services,ChannelId_3,-5000.0,5000,2,2019-02-14,17,14,2,-10000.0,-2.0
BatchId_73447,AccountId_1616,SubscriptionId_4410,CustomerId_1995,ProviderId_6,ProductId_10,airtime,ChannelId_3,10000.0,10000,2,2019-02-14,17,14,2,0.0,0.0
BatchId_100853,AccountId_4840,SubscriptionId_3829,CustomerId_3877,ProviderId_4,ProductId_6,financial_services,ChannelId_2,-200.0,200,2,2019-02-14,17,14,2,-400.0,-2.0
BatchId_43564,AccountId_4841,SubscriptionId_3829,CustomerId_3877,ProviderId_4,ProductId_6,financial_services,ChannelId_3,-5000.0,5000,2,2019-02-14,17,14,2,-10000.0,-2.0
BatchId_27932,AccountId_4841,SubscriptionId_3829,CustomerId_1995,ProviderId_4,ProductId_6,financial_services,ChannelId_3,-5000.0,5000,2,2019-02-14,17,14,2,-10000.0,-2.0
BatchId_89440,AccountId_4840,SubscriptionId_3829,CustomerId_1995,ProviderId_4,ProductId_6,financial_services,ChannelId_2,-200.0,200,2,2019-02-14,17,14,2,-400.0,-2.0
BatchId_61105,AccountId_4787,SubscriptionId_957,CustomerId_5256,ProviderId_6,ProductId_10,airtime,ChannelId_3,10000.0,10000,2,2019-02-14,17,14,2,0.0,0.0
BatchId_56715,AccountId_4840,SubscriptionId_3829,CustomerId_5256,ProviderId_4,ProductId_6,financial_services,ChannelId_2,-200.0,200,2,2019-02-14,17,14,2,-400.0,-2.0
BatchId_117292,AccountId_4841,SubscriptionId_3829,CustomerId_5256,ProviderId_4,ProductId_6,financial_services,ChannelId_3,-5000.0,5000,2,2019-02-14,17,14,2,-10000.0,-2.0
BatchId_22165,AccountId_1825,SubscriptionId_4080,CustomerId_2216,ProviderId_6,ProductId_3,airtime,ChannelId_3,15000.0,15000,2,2019-02-14,17,14,2,0.0,0.0
BatchId_53730,AccountId_4319,SubscriptionId_770,CustomerId_4775,ProviderId_5,ProductId_15,financial_services,ChannelId_3,15000.0,15000,2,2019-02-14,17,14,2,0.0,0.0
BatchId_95636,AccountId_3329,SubscriptionId_3110,CustomerId_3760,ProviderId_6,ProductId_3,airtime,ChannelId_3,1000.0,1000,2,2019-02-14,17,14,2,0.0,0.0
BatchId_68028,AccountId_1825,SubscriptionId_4080,CustomerId_2216,ProviderId_6,ProductId_3,airtime,ChannelId_3,19100.0,19100,2,2019-02-14,17,14,2,0.0,0.0
BatchId_26813,AccountId_2282,SubscriptionId_3364,CustomerId_2695,ProviderId_6,ProductId_10,airtime,ChannelId_3,10000.0,10000,2,2019-02-14,17,14,2,0.0,0.0
BatchId_2015,AccountId_4840,SubscriptionId_3829,CustomerId_3760,ProviderId_4,ProductId_6,financial_services,ChannelId_2,-50.0,50,2,2019-02-14,17,14,2,-100.0,-2.0
BatchId_106818,AccountId_2990,SubscriptionId_216,CustomerId_3415,ProviderId_6,ProductId_3,airtime,ChannelId_3,1000.0,1000,2,2019-02-14,17,14,2,0.0,0.0
BatchId_16085,AccountId_4841,SubscriptionId_3829,CustomerId_2695,ProviderId_4,ProductId_6,financial_services,ChannelId_3,-5000.0,5000,2,2019-02-14,17,14,2,-10000.0,-2.0
BatchId_116611,AccountId_3300,SubscriptionId_2701,CustomerId_3730,ProviderId_6,ProductId_11,data_bundles,ChannelId_3,1000.0,1000,2,2019-02-14,17,14,2,0.0,0.0
BatchId_112891,AccountId_4840,SubscriptionId_3829,CustomerId_2695,ProviderId_4,ProductId_6,financial_services,ChannelId_2,-200.0,200,2,2019-02-14,17,14,2,-400.0,-2.0
BatchId_123034,AccountId_4840,SubscriptionId_3829,CustomerId_2695,ProviderId_4,ProductId_6,financial_services,ChannelId_2,-1000.0,1000,2,2019-02-14,17,14,2,-2000.0,-2.0
BatchId_17457,AccountId_4840,SubscriptionId_3829,CustomerId_3730,ProviderId_4,ProductId_6,financial_services,ChannelId_2,-20.0,20,2,2019-02-14,17,14,2,-40.0,-2.0
BatchId_100428,AccountId_3442,SubscriptionId_653,CustomerId_3877,ProviderId_6,ProductId_3,airtime,ChannelId_3,2000.0,2000,2,2019-02-14,17,14,2,0.0,0.0
BatchId_68980,AccountId_4319,SubscriptionId_770,CustomerId_4775,ProviderId_6,ProductId_13,utility_bill,ChannelId_3,10000.0,11200,2,2019-02-14,17,14,2,-1200.0,-0.10714285714285714
BatchId_58551,AccountId_4841,SubscriptionId_3829,CustomerId_4775,ProviderId_4,ProductId_6,financial_services,ChannelId_3,-5000.0,5000,2,2019-02-14,17,14,2,-10000.0,-2.0
BatchId_49140,AccountId_4840,SubscriptionId_3829,CustomerId_4775,ProviderId_4,ProductId_6,financial_services,ChannelId_2,-644.0,644,2,2019-02-14,17,14,2,-1288.0,-2.0
BatchId_126719,AccountId_4383,SubscriptionId_2283,CustomerId_4840,ProviderId_6,ProductId_19,tv,ChannelId_3,11000.0,11000,2,2019-02-14,17,14,2,0.0,0.0
BatchId_102268,AccountId_4840,SubscriptionId_3829,CustomerId_3877,ProviderId_4,ProductId_6,financial_services,ChannelId_2,-100.0,100,2,2019-02-14,17,14,2,-200.0,-2.0
BatchId_26197,AccountId_4841,SubscriptionId_3829,CustomerId_4840,ProviderId_4,ProductId_6,financial_services,ChannelId_3,-5000.0,5000,2,2019-02-14,17,14,2,-10000.0,-2.0
BatchId_117932,AccountId_4840,SubscriptionId_3829,CustomerId_4840,ProviderId_4,ProductId_6,financial_services,ChannelId_2,-220.0,220,2,2019-02-14,17,14,2,-440.0,-2.0
BatchId_27454,AccountId_2282,SubscriptionId_3364,CustomerId_2695,ProviderId_6,ProductId_10,airtime,ChannelId_3,5200.0,5200,2,2019-02-14,17,14,2,0.0,0.0
BatchId_20497,AccountId_3173,SubscriptionId_3446,CustomerId_3600,ProviderId_5,ProductId_10,airtime,ChannelId_3,10000.0,10000,4,2019-02-14,17,14,2,0.0,0.0
BatchId_65559,AccountId_4840,SubscriptionId_3829,CustomerId_3600,ProviderId_4,ProductId_6,financial_services,ChannelId_2,-200.0,200,2,2019-02-14,17,14,2,-400.0,-2.0
BatchId_32217,AccountId_4841,SubscriptionId_3829,CustomerId_3600,ProviderId_4,ProductId_6,financial_services,ChannelId_3,-5000.0,5000,2,2019-02-14,17,14,2,-10000.0,-2.0
BatchId_74502,AccountId_4433,SubscriptionId_740,CustomerId_4891,ProviderId_6,ProductId_13,utility_bill,ChannelId_3,10000.0,11200,2,2019-02-14,17,14,2,-1200.0,-0.10714285714285714
BatchId_20834,AccountId_4022,SubscriptionId_3478,CustomerId_4472,ProviderId_6,ProductId_3,airtime,ChannelId_3,500.0,500,2,2019-02-14,17,14,2,0.0,0.0
BatchId_31865,AccountId_1487,SubscriptionId_2006,CustomerId_1857,ProviderId_1,ProductId_15,financial_services,ChannelId_3,5000.0,5000,2,2019-02-14,17,14,2,0.0,0.0
BatchId_113513,AccountId_4840,SubscriptionId_3829,CustomerId_4472,ProviderId_4,ProductId_6,financial_services,ChannelId_2,-25.0,25,2,2019-02-14,17,14,2,-50.0,-2.0
BatchId_7154,AccountId_4841,SubscriptionId_3829,CustomerId_4891,ProviderId_4,ProductId_6,financial_services,ChannelId_3,-5000.0,5000,2,2019-02-14,17,14,2,-10000.0,-2.0
BatchId_102616,AccountId_4840,SubscriptionId_3829,CustomerId_4891,ProviderId_4,ProductId_6,financial_services,ChannelId_2,-622.0,622,2,2019-02-14,17,14,2,-1244.0,-2.0
BatchId_117805,AccountId_3601,SubscriptionId_4521,CustomerId_4039,ProviderId_6,ProductId_10,airtime,ChannelId_3,10000.0,10000,2,2019-02-14,17,14,2,0.0,0.0
BatchId_15281,AccountId_2990,SubscriptionId_216,CustomerId_3415,ProviderId_6,ProductId_3,airtime,ChannelId_3,1000.0,1000,2,2019-02-14,17,14,2,0.0,0.0
BatchId_119805,AccountId_4841,SubscriptionId_3829,CustomerId_4039,ProviderId_4,ProductId_6,financial_services,ChannelId_3,-5000.0,5000,2,2019-02-14,17,14,2,-10000.0,-2.0
BatchId_90823,AccountId_4840,SubscriptionId_3829,CustomerId_4039,ProviderId_4,ProductId_6,financial_services,ChannelId_2,-200.0,200,2,2019-02-14,17,14,2,-400.0,-2.0
BatchId_29396,AccountId_3175,SubscriptionId_3439,CustomerId_3602,ProviderId_5,ProductId_3,airtime,ChannelId_3,1000.0,1000,4,2019-02-14,17,14,2,0.0,0.0
BatchId_42003,AccountId_1487,SubscriptionId_2006,CustomerId_1857,ProviderId_1,ProductId_15,financial_services,ChannelId_3,5000.0,5000,2,2019-02-14,17,14,2,0.0,0.0
BatchId_24078,AccountId_3173,SubscriptionId_3446,CustomerId_3600,ProviderId_6,ProductId_10,airtime,ChannelId_3,10000.0,10000,2,2019-02-14,17,14,2,0.0,0.0
BatchId_81924,AccountId_3329,SubscriptionId_3110,CustomerId_3760,ProviderId_6,ProductId_3,airtime,ChannelId_3,1000.0,1000,2,2019-02-14,17,14,2,0.0,0.0
BatchId_26771,AccountId_3809,SubscriptionId_4505,CustomerId_4252,ProviderId_6,ProductId_11,data_bundles,ChannelId_3,1000.0,1000,2,2019-02-14,17,14,2,0.0,0.0
BatchId_59092,AccountId_2282,SubscriptionId_3364,CustomerId_2695,ProviderId_6,ProductId_10,airtime,ChannelId_3,1000.0,1000,2,2019-02-14,17,14,2,0.0,0.0
BatchId_39457,AccountId_4022,SubscriptionId_3478,CustomerId_4472,ProviderId_6,ProductId_3,airtime,ChannelId_3,500.0,500,2,2019-02-14,17,14,2,0.0,0.0
BatchId_126809,AccountId_4840,SubscriptionId_3829,CustomerId_3760,ProviderId_4,ProductId_6,financial_services,ChannelId_2,-50.0,50,2,2019-02-14,17,14,2,-100.0,-2.0
BatchId_18889,AccountId_4840,SubscriptionId_3829,CustomerId_3602,ProviderId_4,ProductId_6,financial_services,ChannelId_2,-50.0,50,2,2019-02-14,17,14,2,-100.0,-2.0
BatchId_84103,AccountId_3173,SubscriptionId_3446,CustomerId_3600,ProviderId_5,ProductId_10,airtime,ChannelId_3,10000.0,10000,4,2019-02-14,17,14,2,0.0,0.0
BatchId_85473,AccountId_2685,SubscriptionId_4626,CustomerId_3105,ProviderId_6,ProductId_3,airtime,ChannelId_3,500.0,500,2,2019-02-14,17,14,2,0.0,0.0
BatchId_47782,AccountId_4841,SubscriptionId_3829,CustomerId_3600,ProviderId_4,ProductId_6,financial_services,ChannelId_3,-5000.0,5000,2,2019-02-14,17,14,2,-10000.0,-2.0
BatchId_81052,AccountId_4840,SubscriptionId_3829,CustomerId_3600,ProviderId_4,ProductId_6,financial_services,ChannelId_2,-200.0,200,2,2019-02-14,17,14,2,-400.0,-2.0
BatchId_34809,AccountId_3175,SubscriptionId_3439,CustomerId_3602,ProviderId_5,ProductId_3,airtime,ChannelId_3,1100.0,1100,4,2019-02-14,17,14,2,0.0,0.0
BatchId_22601,AccountId_4840,SubscriptionId_3829,CustomerId_3602,ProviderId_4,ProductId_6,financial_services,ChannelId_2,-55.0,55,2,2019-02-14,17,14,2,-110.0,-2.0
BatchId_57135,AccountId_3173,SubscriptionId_3446,CustomerId_3600,ProviderId_5,ProductId_10,airtime,ChannelId_3,10000.0,10000,4,2019-02-14,17,14,2,0.0,0.0
BatchId_61180,AccountId_4840,SubscriptionId_3829,CustomerId_3600,ProviderId_4,ProductId_6,financial_services,ChannelId_2,-200.0,200,2,2019-02-14,17,14,2,-400.0,-2.0
BatchId_70257,AccountId_4841,SubscriptionId_3829,CustomerId_3600,ProviderId_4,ProductId_6,financial_services,ChannelId_3,-5000.0,5000,2,2019-02-14,17,14,2,-10000.0,-2.0
BatchId_49914,AccountId_3442,SubscriptionId_653,CustomerId_3877,ProviderId_6,ProductId_10,airtime,ChannelId_3,3000.0,3000,2,2019-02-14,17,14,2,0.0,0.0
BatchId_94878,AccountId_2198,SubscriptionId_3834,CustomerId_2607,ProviderId_1,ProductId_15,financial_services,ChannelId_3,2500.0,2500,2,2019-02-14,17,14,2,0.0,0.0
BatchId_110780,AccountId_3173,SubscriptionId_3446,CustomerId_3600,ProviderId_5,ProductId_10,airtime,ChannelId_3,10000.0,10000,4,2019-02-14,17,14,2,0.0,0.0
BatchId_62499,AccountId_2990,SubscriptionId_216,CustomerId_3415,ProviderId_6,ProductId_3,airtime,ChannelId_3,1000.0,1000,2,2019-02-14,17,14,2,0.0,0.0
BatchId_94410,AccountId_2906,SubscriptionId_288,CustomerId_3330,ProviderId_6,ProductId_10,airtime,ChannelId_3,3000.0,3000,2,2019-02-14,17,14,2,0.0,0.0
BatchId_36351,AccountId_4840,SubscriptionId_3829,CustomerId_3877,ProviderId_4,ProductId_6,financial_services,ChannelId_2,-60.0,60,2,2019-02-14,17,14,2,-120.0,-2.0
BatchId_716,AccountId_3175,SubscriptionId_3439,CustomerId_3602,ProviderId_5,ProductId_3,airtime,ChannelId_3,1000.0,1000,4,2019-02-14,17,14,2,0.0,0.0
BatchId_2173,AccountId_4840,SubscriptionId_3829,CustomerId_3600,ProviderId_4,ProductId_6,financial_services,ChannelId_2,-200.0,200,2,2019-02-14,17,14,2,-400.0,-2.0
BatchId_126684,AccountId_2990,SubscriptionId_216,CustomerId_3415,ProviderId_6,ProductId_3,airtime,ChannelId_3,1000.0,1000,2,2019-02-14,17,14,2,0.0,0.0
BatchId_35344,AccountId_4841,SubscriptionId_3829,CustomerId_3600,ProviderId_4,ProductId_6,financial_services,ChannelId_3,-5000.0,5000,2,2019-02-14,17,14,2,-10000.0,-2.0
BatchId_40843,AccountId_4840,SubscriptionId_3829,CustomerId_3602,ProviderId_4,ProductId_6,financial_services,ChannelId_2,-50.0,50,2,2019-02-14,17,14,2,-100.0,-2.0
BatchId_100422,AccountId_1461,SubscriptionId_2664,CustomerId_1829,ProviderId_5,ProductId_15,financial_services,ChannelId_3,2000.0,2000,2,2019-02-14,17,14,2,0.0,0.0
BatchId_68726,AccountId_3173,SubscriptionId_3446,CustomerId_3600,ProviderId_5,ProductId_10,airtime,ChannelId_3,10000.0,10000,4,2019-02-14,17,14,2,0.0,0.0
BatchId_10240,AccountId_2691,SubscriptionId_2590,CustomerId_3111,ProviderId_5,ProductId_15,financial_services,ChannelId_3,10000.0,10000,2,2019-02-14,17,14,2,0.0,0.0
BatchId_70566,AccountId_4841,SubscriptionId_3829,CustomerId_3600,ProviderId_4,ProductId_6,financial_services,ChannelId_3,-5000.0,5000,2,2019-02-14,17,14,2,-10000.0,-2.0
BatchId_130801,AccountId_4840,SubscriptionId_3829,CustomerId_3600,ProviderId_4,ProductId_6,financial_services,ChannelId_2,-200.0,200,2,2019-02-14,17,14,2,-400.0,-2.0
BatchId_129569,AccountId_4734,SubscriptionId_2116,CustomerId_5203,ProviderId_6,ProductId_3,airtime,ChannelId_3,500.0,500,2,2019-02-14,17,14,2,0.0,0.0
BatchId_26378,AccountId_2691,SubscriptionId_2590,CustomerId_3111,ProviderId_6,ProductId_3,airtime,ChannelId_3,10000.0,10000,2,2019-02-14,17,14,2,0.0,0.0
BatchId_9797,AccountId_2990,SubscriptionId_216,CustomerId_3415,ProviderId_6,ProductId_3,airtime,ChannelId_3,1000.0,1000,2,2019-02-14,17,14,2,0.0,0.0
BatchId_34690,AccountId_4840,SubscriptionId_3829,CustomerId_3111,ProviderId_4,ProductId_6,financial_services,ChannelId_2,-500.0,500,2,2019-02-14,17,14,2,-1000.0,-2.0
BatchId_57936,AccountId_4841,SubscriptionId_3829,CustomerId_3111,ProviderId_4,ProductId_6,financial_services,ChannelId_3,-5000.0,5000,2,2019-02-14,17,14,2,-10000.0,-2.0
BatchId_103749,AccountId_2921,SubscriptionId_363,CustomerId_3345,ProviderId_6,ProductId_3,airtime,ChannelId_3,1000.0,1000,2,2019-02-14,17,14,2,0.0,0.0
BatchId_50821,AccountId_2157,SubscriptionId_1230,CustomerId_2562,ProviderId_6,ProductId_3,airtime,ChannelId_3,2000.0,2000,2,2019-02-14,17,14,2,0.0,0.0
BatchId_7152,AccountId_1652,SubscriptionId_3748,CustomerId_2032,ProviderId_6,ProductId_10,airtime,ChannelId_3,2000.0,2000,2,2019-02-14,17,14,2,0.0,0.0
BatchId_99541,AccountId_2990,SubscriptionId_216,CustomerId_3415,ProviderId_6,ProductId_3,airtime,ChannelId_3,1000.0,1000,2,2019-02-14,17,14,2,0.0,0.0
BatchId_21605,AccountId_4840,SubscriptionId_3829,CustomerId_2562,ProviderId_4,ProductId_6,financial_services,ChannelId_2,-100.0,100,2,2019-02-14,17,14,2,-200.0,-2.0
BatchId_16342,AccountId_3173,SubscriptionId_3446,CustomerId_3600,ProviderId_5,ProductId_10,airtime,ChannelId_3,10000.0,10000,4,2019-02-14,17,14,2,0.0,0.0
BatchId_6575,AccountId_3873,SubscriptionId_4023,CustomerId_4319,ProviderId_6,ProductId_3,airtime,ChannelId_3,1000.0,1000,2,2019-02-14,17,14,2,0.0,0.0
BatchId_71568,AccountId_2198,SubscriptionId_3834,CustomerId_2607,ProviderId_1,ProductId_15,financial_services,ChannelId_3,2500.0,2500,2,2019-02-14,17,14,2,0.0,0.0
